# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
MIR646HG	ENSG00000228340	ENST00000427820		0	0	0	5	0	0	0	1	0	4	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000428772		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000431181		0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000432910		0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000437035		0	0	0	14	0	0	0	0	0	14	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000439507		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000457508		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000458422		0	0	0	11	0	0	0	1	0	10	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000652813		0	0	0	10	0	0	0	1	0	9	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000653415		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000653451		0	0	0	10	0	0	0	1	0	9	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000653739		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000653814		0	0	0	12	0	0	0	1	0	11	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000654038		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000654258		0	0	0	12	0	0	0	1	0	11	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000654306		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000654397		0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000654422		0	0	0	12	0	0	0	1	0	11	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000654943		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000654960		0	0	0	13	0	0	0	0	0	13	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000655034		0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000655544		0	0	0	10	0	0	0	1	0	9	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000655737		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000655816		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000656236		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000656658		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000657038		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000657541		0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000657582		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000657952		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000658147		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000658620		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000659494		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000659500		0	0	0	10	0	0	0	1	0	9	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000659856		0	0	0	19	0	0	0	0	0	19	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000659996		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000660044		0	0	0	9	0	0	0	1	0	8	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000660093		0	0	0	13	0	0	0	0	0	13	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000660397		0	0	0	4	0	0	0	2	0	2	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000660970		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000661019		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000661179		0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000661569		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000662456		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000662790		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000662972		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000663065		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000663582		0	0	0	9	0	0	0	1	0	8	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000663620		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000664016		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000664147		0	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000664219		0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000664304		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000664403		0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000664414		0	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000665017		0	0	0	5	0	0	0	0	0	4	0	1	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000665114		0	0	0	18	0	0	0	0	0	18	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000665518		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000666811		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000667249		0	0	0	9	0	0	0	1	0	8	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000667581		0	0	0	13	0	0	0	0	0	13	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000667664		0	0	0	18	0	0	0	0	0	18	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000668055		0	0	0	18	0	0	0	0	0	18	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000668275		0	0	0	9	0	0	0	1	0	8	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000668954		0	0	0	12	0	0	0	1	0	11	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000671305		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR646HG	ENSG00000228340	ENST00000671388		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MIR6869	ENSG00000284436	ENST00000619434	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MKKS	ENSG00000125863	ENST00000347364	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MKRN7P	ENSG00000225849	ENST00000640520	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
MMP24	ENSG00000125966	ENST00000246186	protein_coding	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0
MMP24OS	ENSG00000126005	ENST00000424358	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MMP24OS	ENSG00000126005	ENST00000433764	processed_transcript	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
MMP24OS	ENSG00000126005	ENST00000435366	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MMP24OS	ENSG00000126005	ENST00000438751	processed_transcript	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
MMP24OS	ENSG00000126005	ENST00000453892	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
MMP24OS	ENSG00000126005	ENST00000454184	processed_transcript	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
MMP24OS	ENSG00000126005	ENST00000455178	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MMP24OS	ENSG00000126005	ENST00000456350	processed_transcript	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
MMP24OS	ENSG00000126005	ENST00000456790	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MMP24OS	ENSG00000126005	ENST00000566203	processed_transcript	0	0	0	4	0	0	0	1	0	2	0	0	0	0	0	1
MMP24OS	ENSG00000126005	ENST00000635104	processed_transcript	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	1
MROH8	ENSG00000101353	ENST00000343811	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
MROH8	ENSG00000101353	ENST00000400440	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MROH8	ENSG00000101353	ENST00000400441	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
MROH8	ENSG00000101353	ENST00000417458	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
MROH8	ENSG00000101353	ENST00000421643	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MROH8	ENSG00000101353	ENST00000466091	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
MRPS16P2	ENSG00000232925	ENST00000445106	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MRPS26	ENSG00000125901	ENST00000380325	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MRPS33P4	ENSG00000234821	ENST00000434892	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MTG2	ENSG00000101181	ENST00000370823	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
MTG2	ENSG00000101181	ENST00000448254	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
MTG2	ENSG00000101181	ENST00000461411	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MTG2	ENSG00000101181	ENST00000466099	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MTG2	ENSG00000101181	ENST00000466933	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
MTG2	ENSG00000101181	ENST00000467101	nonsense_mediated_decay	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
MTG2	ENSG00000101181	ENST00000471352	processed_transcript	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
MTG2	ENSG00000101181	ENST00000471962	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MTG2	ENSG00000101181	ENST00000472005	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MTG2	ENSG00000101181	ENST00000488748	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
MTND1P9	ENSG00000228995	ENST00000453775	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
MTRNR2L3	ENSG00000256222	ENST00000543500	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
MYBL2	ENSG00000101057	ENST00000217026	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
MYBL2	ENSG00000101057	ENST00000396863	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
MYL9	ENSG00000101335	ENST00000279022	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MYL9	ENSG00000101335	ENST00000346786	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MYLK2	ENSG00000101306	ENST00000375985	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MYLK2	ENSG00000101306	ENST00000375994	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MYLK2	ENSG00000101306	ENST00000468730	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MYT1	ENSG00000196132	ENST00000360149	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
MYT1	ENSG00000196132	ENST00000644172	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
MYT1	ENSG00000196132	ENST00000659024	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NANP	ENSG00000170191	ENST00000304788	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
NAPB	ENSG00000125814	ENST00000377026	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NAPB	ENSG00000125814	ENST00000398425	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NAPB	ENSG00000125814	ENST00000432543	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NAPB	ENSG00000125814	ENST00000468128	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NAPB	ENSG00000125814	ENST00000472855	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NAPB	ENSG00000125814	ENST00000487502	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NAPB	ENSG00000125814	ENST00000617876	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NCOA3	ENSG00000124151	ENST00000371997	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NCOA3	ENSG00000124151	ENST00000371998	protein_coding	0	0	0	4	0	0	0	1	0	3	0	0	0	0	0	0
NCOA3	ENSG00000124151	ENST00000372004	protein_coding	0	0	0	4	0	0	0	1	0	3	0	0	0	0	0	0
NCOA6	ENSG00000198646	ENST00000359003	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
NCOA6	ENSG00000198646	ENST00000374796	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
NCOA6	ENSG00000198646	ENST00000434040	processed_transcript	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
NCOA6	ENSG00000198646	ENST00000471897	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
NCOA6	ENSG00000198646	ENST00000593786	processed_transcript	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
NCOA6	ENSG00000198646	ENST00000612493	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
NCOA6	ENSG00000198646	ENST00000616167	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NCOA6	ENSG00000198646	ENST00000626057	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NCOA6	ENSG00000198646	ENST00000628752	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
NDRG3	ENSG00000101079	ENST00000349004	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NDRG3	ENSG00000101079	ENST00000359675	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NDRG3	ENSG00000101079	ENST00000373773	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NDRG3	ENSG00000101079	ENST00000373803	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NDRG3	ENSG00000101079	ENST00000422536	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
NDUFAF5	ENSG00000101247	ENST00000378081	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NDUFAF5	ENSG00000101247	ENST00000378106	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NDUFAF5	ENSG00000101247	ENST00000463598	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NDUFAF5	ENSG00000101247	ENST00000464269	processed_transcript	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
NDUFAF5	ENSG00000101247	ENST00000469177	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NDUFAF5	ENSG00000101247	ENST00000475968	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NDUFAF5	ENSG00000101247	ENST00000476200	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
NDUFAF5	ENSG00000101247	ENST00000476536	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NDUFAF5	ENSG00000101247	ENST00000477732	processed_transcript	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
NDUFAF5	ENSG00000101247	ENST00000479716	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NDUFAF5	ENSG00000101247	ENST00000481249	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NDUFAF5	ENSG00000101247	ENST00000485738	processed_transcript	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
NDUFAF5	ENSG00000101247	ENST00000487478	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NFATC2	ENSG00000101096	ENST00000371564	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NFATC2	ENSG00000101096	ENST00000396009	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NFATC2	ENSG00000101096	ENST00000414705	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NFATC2	ENSG00000101096	ENST00000609507	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NFATC2	ENSG00000101096	ENST00000609943	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NFATC2	ENSG00000101096	ENST00000610033	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NFS1	ENSG00000244005	ENST00000306750	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NFS1	ENSG00000244005	ENST00000374085	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NFS1	ENSG00000244005	ENST00000374092	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NFS1	ENSG00000244005	ENST00000397425	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NFS1	ENSG00000244005	ENST00000413203	nonsense_mediated_decay	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0
NFS1	ENSG00000244005	ENST00000419569	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NFS1	ENSG00000244005	ENST00000421540	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NFS1	ENSG00000244005	ENST00000440385	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NFS1	ENSG00000244005	ENST00000456462	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NFS1	ENSG00000244005	ENST00000471137	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
NFS1	ENSG00000244005	ENST00000480655	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
NFS1	ENSG00000244005	ENST00000489163	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NFS1	ENSG00000244005	ENST00000498084	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
NFS1	ENSG00000244005	ENST00000541387	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NINL	ENSG00000101004	ENST00000278886	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0
NINL	ENSG00000101004	ENST00000422516	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0
NINL	ENSG00000101004	ENST00000461642	processed_transcript	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
NINL	ENSG00000101004	ENST00000489780	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NKAIN4	ENSG00000101198	ENST00000370307	protein_coding	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	1
NKAIN4	ENSG00000101198	ENST00000370313	protein_coding	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	2
NKAIN4	ENSG00000101198	ENST00000370316	protein_coding	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	2
NKAIN4	ENSG00000101198	ENST00000370317	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
NKAIN4	ENSG00000101198	ENST00000461738	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
NKAIN4	ENSG00000101198	ENST00000466885	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
NKAIN4	ENSG00000101198	ENST00000470246	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
NKAIN4	ENSG00000101198	ENST00000472670	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
NKAIN4	ENSG00000101198	ENST00000486495	retained_intron	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2
NOL4L	ENSG00000197183	ENST00000201961	protein_coding	0	0	0	5	0	0	0	1	0	3	0	0	0	0	0	1
NOL4L	ENSG00000197183	ENST00000326071	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NOL4L	ENSG00000197183	ENST00000359676	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NOL4L	ENSG00000197183	ENST00000375677	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NOL4L	ENSG00000197183	ENST00000375678	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
NOL4L	ENSG00000197183	ENST00000475781	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
NOL4L	ENSG00000197183	ENST00000485364	processed_transcript	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
NOL4L	ENSG00000197183	ENST00000616976	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NOL4L	ENSG00000197183	ENST00000621426	protein_coding	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	1
NOL4L-DT	ENSG00000204393	ENST00000375670		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
NOL4L-DT	ENSG00000204393	ENST00000375671		0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
NRSN2	ENSG00000125841	ENST00000382285	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
NRSN2	ENSG00000125841	ENST00000382291	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
NRSN2	ENSG00000125841	ENST00000470439	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
NRSN2	ENSG00000125841	ENST00000492242	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
NRSN2	ENSG00000125841	ENST00000608467	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NRSN2	ENSG00000125841	ENST00000608736	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NRSN2	ENSG00000125841	ENST00000608875	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
NRSN2	ENSG00000125841	ENST00000609179	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
NRSN2	ENSG00000125841	ENST00000609504	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
NRSN2	ENSG00000125841	ENST00000621012	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
NSFL1C	ENSG00000088833	ENST00000216879	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
NSFL1C	ENSG00000088833	ENST00000553571	processed_transcript	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
OGFR	ENSG00000060491	ENST00000290291	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OGFR	ENSG00000060491	ENST00000370461	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
OGFR	ENSG00000060491	ENST00000450048	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OGFR	ENSG00000060491	ENST00000621591	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OGFR-AS1	ENSG00000229873	ENST00000431361		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OPRL1	ENSG00000125510	ENST00000336866	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
OPRL1	ENSG00000125510	ENST00000349451	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
OPRL1	ENSG00000125510	ENST00000355631	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
OPRL1	ENSG00000125510	ENST00000672146	polymorphic_pseudogene	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL2	ENSG00000130703	ENST00000313733	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL2	ENSG00000130703	ENST00000358053	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL2	ENSG00000130703	ENST00000439951	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL2	ENSG00000130703	ENST00000448156	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OSBPL2	ENSG00000130703	ENST00000618198	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OSBPL2	ENSG00000130703	ENST00000622332	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL2	ENSG00000130703	ENST00000642516	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL2	ENSG00000130703	ENST00000642714	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL2	ENSG00000130703	ENST00000642932	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL2	ENSG00000130703	ENST00000642957	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL2	ENSG00000130703	ENST00000643174	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OSBPL2	ENSG00000130703	ENST00000643412	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
